dataset,can_cor.mean,can_cor.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_disc,nr_norm,nr_outliers,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda
244,0.8199808349594814,,0.0844679578266604,0.0706198580280518,0.0844679640048548,0.0706198640095582,1.0000000722281224,0.7783935694940787,,,2.192384057734818,,,1.697369365,0.1109565173568214,-1.188811113309664,0.1975837569054258,2.052210220145625,1.253888994204,0.0842112599651988,1.7184087800000003,0.2103957155605996,-6.800000003616414e-09,2.8886830554687676e-08,0.0151344199999999,0.111706171697219,-1.7029083,0.1294725363348914,0.0032653061224489,1.0,1.0,1.0,0.6723685697008482,3.42131708,0.2193322809375281,2.052210220145625,1.00000003611406,3.2087859447560715e-08,,-0.0074264814627666,0.1920744632977914,0.0,0.0,0.0034750306666666,0.0490537316305093,1.0000000722281224,6.417572099119371e-08,0.3276314302991517
245,0.5583619800328189,,0.1085909365723524,0.1785928422052046,0.1085909406345619,0.1785928486121527,1.0000000423655924,0.6555807438656039,,,1.6544089946161726,,,1.6614907250000002,0.1590404468788019,-1.0235853316188757,0.4846054658794218,0.4529986202095312,1.25181766857,0.1271057189158479,1.8843636,0.4864727874239672,9.599999999032604e-09,1.4751271134758112e-08,-0.04097955,0.0555507866043167,-1.7959479000000005,0.2572358103009981,0.0888888888888888,1.0,1.0,1.0,0.31176810074617,3.6803115,0.645633056183748,0.4529986202095312,1.000000021182796,1.4734488003785784e-08,,0.0657193784643949,0.2611651889369087,0.0,0.0,-0.0078096526666666,0.0477218250190909,1.0000000423655924,2.9468976764063803e-08,0.6882318992538299
246,0.5391722863443902,,0.0611440218364091,0.0823561580115945,0.0611440251005181,0.0823561610800978,1.00000005802473,0.5123114437474624,,,1.2695019148811295,,,1.7140217500000003,0.1465935513559373,-1.1595791810635303,0.2678035821439025,0.4098541134425768,1.256008400556,0.1042756355762506,1.78576884,0.2619309431382757,3.0399999971564283e-09,2.0306977454099012e-08,0.00087724,0.0884767472542362,-1.74868144,0.1894880359218139,0.0133333333333333,1.0,0.0,1.0,0.290706754361837,3.53445028,0.3901229002760454,0.4098541134425768,1.0000000290123645,1.8949620142632347e-08,1.0608383778850126,0.0391140012807981,0.1846756324234502,0.0,0.0,-0.0088238650666666,0.0422767454320396,1.00000005802473,3.7899241380047995e-08,0.7092932456381629
247,0.5158742833885293,,0.3102901704339493,0.3288247384897037,0.3102901864717068,0.3288247564577324,1.0000000442654335,0.983852499702535,,,1.2456944001164736,,,1.632659,0.1167792687151973,-1.0110327504553345,0.3213606658293105,0.3626322453759136,1.20880633062,0.1117613504521589,1.9889352,0.4938323506345042,2.399999999624925e-09,1.4587666022067484e-08,-0.0413987,0.1070483633017105,-1.8338372,0.2908432792840502,0.4,1.0,0.0,0.0,0.2661262762616286,3.8227724,0.5772815975079233,0.3626322453759136,1.0000000221327163,1.6673224349582966e-08,1.0815666654674283,0.0751377730935993,0.2792854255217051,0.0,0.0,-0.0139751026666666,0.0618880109309784,1.0000000442654335,3.3346449561542194e-08,0.7338737237383715
248,0.6448225816957653,,0.051257306755869,0.0510031567974445,0.0512573098535264,0.0510031605719296,1.000000060996004,0.511200091611212,,,1.5298348381075095,,,1.698755355,0.0903776854435478,-1.169920652178709,0.1597144280400992,0.7117313080174598,1.257623100216,0.0756530023081365,1.75186392,0.1821473733786138,4.640000000755151e-09,2.0095445725345304e-08,-0.00371065,0.0656565228860175,-1.73799062,0.1008151572854266,0.0032653061224489,1.0,0.0,1.0,0.4157961618647919,3.48985454,0.236676812630272,0.7117313080174598,1.0000000304980012,2.379858762553813e-08,,0.0101951201760682,0.1353701926018073,0.0,0.0,-0.0023070106666666,0.03457711461843,1.000000060996004,4.759717683388885e-08,0.584203838135208
249,0.4676872929340292,,0.0816411266595964,0.1865235914390196,0.0816411316714296,0.1865236029498848,1.0000000629379897,0.6378337894349915,,,1.2517702908518586,,,1.6691937500000005,0.1489283382708777,-1.0128432654326884,0.5056860271971272,0.2799695329928636,1.23148662651,0.1241922395454291,2.0139434,0.6382963834820519,5.999999997197137e-09,1.1623730512401428e-08,-0.02706695,0.0703091111064601,-1.784743,0.2282699981610471,0.0888888888888888,1.0,0.0,1.0,0.2187314039719604,3.7986864,0.8268580980285418,0.2799695329928636,1.000000031468994,1.0487085279318252e-08,,0.1112453838789236,0.246322794667659,0.0,0.0,-0.0216976006666666,0.0431546722352331,1.0000000629379897,2.0974171187187447e-08,0.7812685960280396
250,0.4014122133788423,,0.0409195735588638,0.0783946104776986,0.0409195760847938,0.0783946154346189,1.000000061836391,0.4415779013097208,,,0.9987345504563462,,,1.69043332,0.0866818457628034,-1.117620351495363,0.3102424931135385,0.1920823299016061,1.2578432070119998,0.0840856295467989,1.79717268,0.3210207761640617,-8.000000017105434e-10,1.2328828007391098e-08,-0.01628008,0.0580212439290702,-1.78592672,0.1498969036856443,0.0133333333333333,1.0,0.0,1.0,0.1611317650497012,3.5830994,0.4396550747250622,0.1920823299016061,1.0000000309181951,1.2944110629932456e-08,1.0299977598938432,0.0271884661436076,0.1835576188467619,0.0,0.0,-0.0054558850666666,0.0370254422174012,1.0000000618363911,2.58882221273541e-08,0.8388682349502987
251,0.4770696362709886,,0.2946677051160551,0.3332718996413762,0.2946677195113221,0.3332719170817977,1.000000041957998,0.9664166248721152,,,1.1202897121520148,,,1.6665395500000002,0.1590729583611321,-0.9358469222607428,0.4839866172254959,0.2946583293329193,1.22782378908,0.1314351227933999,2.1401932,0.5975082618761016,3.308722450212111e-25,1.0000000007437393e-08,-0.0383534,0.0639494767799158,-1.8793424,0.2493263341622781,0.4,1.0,0.0,1.0,0.2275954378517333,4.019535599999999,0.7761718321597996,0.2946583293329193,1.000000020978999,1.2629522185802604e-08,1.042682671916626,0.1332749343491786,0.2970326249474611,0.0,0.0,-0.0245954993333333,0.0574624433163303,1.0000000419579984,2.5259044856066913e-08,0.7724045621482667
252,0.5753786420997126,,0.0388173206111569,0.0455485150008911,0.038817323072381,0.0455485179771233,1.0000000634180664,0.4230696428664987,,,1.4724743635179725,,,1.713752505,0.0870566654609356,-1.166568867122992,0.2388640258248804,0.4949036830086487,1.268274498918,0.0670197436280492,1.7775842600000002,0.302697741471305,1.0400000011401286e-09,1.2190595237275696e-08,-0.00841521,0.0543760395367757,-1.73366514,0.1165112179132681,0.0032653061224489,1.0,0.0,1.0,0.3310605817845091,3.5112494,0.3681867449362275,0.4949036830086487,1.0000000317090325,1.3330521862922198e-08,,0.027006171184327,0.1369439766448818,1.6064192513282205e-07,7.949713604449245e-07,-0.0060584566,0.0283646819300254,1.0000000634180664,2.6661044505774653e-08,0.6689394182154909
253,0.3932013385245615,,0.1353916382460178,0.2591162889130624,0.1353916449258277,0.2591163010951551,1.0000000541110334,0.9164067168275368,,,0.7979423652916688,,,1.62554905,0.2074321896616927,-0.7098427123165865,1.0117534036597324,0.1828822170659625,1.1843053278000002,0.202054204133277,2.2410559,0.9293057057078749,-1.9999999789632764e-10,1.1688550901902316e-08,-0.0633596999999999,0.1121233542879844,-1.8366448,0.2533238130811147,0.1555555555555555,1.0,0.0,2.0,0.1546072926175068,4.0777007,1.0206975385605508,0.1828822170659625,1.0000000270555165,7.066734488867692e-09,,0.2283118056246911,0.480293475917686,1.0020030040050944e-07,3.1686117149869177e-07,-0.0399584791666666,0.0797085386096357,1.0000000541110332,1.4133469445852931e-08,0.8453927073824932
254,0.4414903204218176,,0.0404609166512443,0.1076112087011546,0.0404609188343854,0.1076112131664874,1.000000062056793,0.5739916936410192,,,0.9166352411061351,,,1.6674999,0.1377752043537731,-0.9946649598550888,0.6686029731563012,0.2421028699144439,1.22654845656,0.1282843803965384,1.91729264,0.62275147900312,-1.6000000098159708e-10,1.0526474560459951e-08,-0.0113785599999999,0.0819378425649233,-1.82777044,0.2229523435008178,0.0233333333333333,1.0,0.0,2.0,0.1949137030261591,3.74506308,0.7912224923226359,0.2421028699144439,1.000000031028396,1.181251692373348e-08,1.0257883200306586,0.0643305084288222,0.3111833900559442,1.6032048064081514e-07,3.749151941505341e-07,-0.0086546656666666,0.0535221495064415,1.0000000620567928,2.362503461438716e-08,0.8050862969738408
255,0.3925981926151732,,0.5402324905851014,0.3111536746501255,0.5402325233673031,0.3111536938804781,1.0000000600451198,1.3765648157600925,,,0.8449220273712789,,,1.5147781500000002,0.21963666014029,-0.4045661481777687,0.9893109357235332,0.1822194304225461,1.0859540916,0.2249250485507908,2.6334814,1.0223706865111597,1.9999999994801953e-09,5.338539125597268e-09,-0.0950722,0.1560656321646441,-1.9317472,0.2285902174048574,0.7000000000000001,1.0,0.0,2.0,0.1541333408447006,4.5652286,1.08521670460549,0.1822194304225461,1.000000030022559,4.669847131075701e-09,1.0803633456063144,0.3787662113378973,0.5725547055686877,0.0,0.0,-0.0704985506666666,0.10351648576213,1.0000000600451198,9.339694586694191e-09,0.8458666591552993
256,0.4775046701376469,,0.0286173367509384,0.0554468860223844,0.0286173383868756,0.0554468892282517,1.0000000573635424,0.4410668827868765,,,1.0051333163345495,,,1.7049197199999997,0.115335630627935,-1.102682123051628,0.4849783793840377,0.2953547581006295,1.26070748643,0.0978115953195287,1.81393922,0.3790680103816001,-2.0000000008124636e-10,1.0176002180428988e-08,-0.01001873,0.0589940419270446,-1.75338086,0.1170850144239366,0.0057142857142857,1.0,0.0,2.0,0.228010710003263,3.56732008,0.4477057117021494,0.2953547581006295,1.0000000286817707,9.552007704034492e-09,,0.0413659131675455,0.231865400781344,1.0020030040050944e-07,3.036527652434116e-07,-0.0068215332333333,0.0399362253464725,1.0000000573635424,1.9104015890798387e-08,0.771989289996737
257,0.4678861894325467,,0.1887560138303159,0.2507234274065468,0.188756026551029,0.2507234444156799,1.0000000603015466,0.985363609782382,,,0.9449252814133842,,,1.613412625,0.1623296975478904,-0.9399831229363652,0.4812715564866488,0.2802744683323679,1.16773238022,0.1808551998865381,1.9319287000000005,0.4240689511949285,-9.9999999972622e-09,3.3665016459133636e-08,-0.09171375,0.1574084278110874,-1.7390693000000002,0.2414307820390993,0.1555555555555555,1.0,1.0,1.0,0.218917486261709,3.670998,0.416032679896664,0.2802744683323679,1.000000030150772,3.0111654657825124e-08,,0.1637598390638505,0.3882601716979945,0.0,0.0,-0.0363177766666666,0.0850750187342535,1.0000000603015464,6.02233118598658e-08,0.781082513738291
258,0.5681925274683497,,0.09263210751173,0.114394347024578,0.0926321128479184,0.1143943511255506,1.0000000631159027,0.7352407033562867,,,1.1547705187590152,,,1.6488238100000003,0.1492839944140529,-1.0694956730705598,0.4695862860402381,0.476761856195867,1.2238119624359998,0.1417432289721935,1.85685276,0.365015367463627,-4.400000003676462e-09,3.67514172069078e-08,-0.0256684999999999,0.1341367665751235,-1.6695844799999997,0.1677189553387651,0.0233333333333333,1.0,0.0,2.0,0.3228427482708713,3.5264372399999995,0.3157640242298934,0.476761856195867,1.0000000315579507,1.8894906133405672e-08,1.16960964131735,0.1099959128641674,0.3132183450343441,0.0,0.0,-0.0248833786666666,0.066188272058717,1.0000000631159027,3.778981353467207e-08,0.6771572517291287
259,0.4742361974943123,,0.5451981054012207,0.2976856099747116,0.545198126984792,0.2976856202059939,1.000000048420361,1.3729458352342432,,,0.8891332561597136,,,1.48771255,0.3109939267202113,-0.3863093267023084,0.8505510551532083,0.2901560606416739,1.00741291182,0.2992297495728618,2.2231184,0.7153801329442271,-9.999999999399378e-09,2.5495097562927137e-08,-0.1339614,0.1776419151225999,-1.8610752,0.5671413001243164,0.8,1.0,1.0,2.0,0.2248999710138643,4.084193600000001,0.5662516903531504,0.2901560606416739,1.0000000242101796,3.2203909685455744e-08,1.0621600359816423,0.321955967781448,0.6998766803096912,0.0,0.0,-0.07364256,0.1465269027512679,1.000000048420361,6.44078211197374e-08,0.7751000289861356
260,0.7464915893440682,,0.0813156113984785,0.0732135463728543,0.0813156152798139,0.0732135493782224,1.000000049231749,0.7735656858982305,,,1.6514595882867924,,,1.654229145,0.1485532579376347,-1.1165740252539116,0.3696254141592571,1.2586093879611748,1.227887199882,0.1237849274719803,1.7713450199999996,0.3244603891806908,7.999999974077352e-10,3.076175733468395e-08,-0.00994828,0.1125165241206166,-1.7319486400000002,0.1334815301365025,0.0040816326530612,1.0,1.0,2.0,0.557249692961433,3.5032936600000006,0.2989721709174386,1.2586093879611748,1.0000000246158738,3.0387746738095304e-08,,0.015059362106944,0.2584688051368922,0.0,0.0,0.000581309,0.0584778103560389,1.000000049231749,6.077549530142219e-08,0.442750307038567
261,0.4440798311049129,,0.1648979777987338,0.2517362781876137,0.1648979879784298,0.2517362921311409,1.0000000618194165,0.9442153313626434,,,0.8639464977635555,,,1.600382925,0.1755169787229781,-0.5743990774539769,1.3060794186636728,0.2456509597658374,1.17468940659,0.1777794866640839,2.2357175,1.0340108731573432,-3.600000003345371e-09,1.2571572863370854e-08,-0.04535075,0.1138035565022879,-1.8149869,0.2038514162709093,0.1777777777777777,1.0,0.0,2.0,0.197206896394168,4.0507044,1.0074426321206913,0.2456509597658374,1.0000000309097077,1.9117896957564404e-08,,0.1960259908284227,0.525873600088478,0.0,0.0,-0.0259244926666666,0.0792741225295643,1.0000000618194165,3.823579539354076e-08,0.802793103605832
262,0.498306899436607,,0.069844084584924,0.107777422141513,0.0698440898306901,0.1077774307533215,1.0000000717821522,0.6413940198660768,,,1.0405172837050058,,,1.6827957099999995,0.1353274961870985,-1.01917200513114,0.6348420389039756,0.3303352295977211,1.22968074558,0.1342948840015567,1.94581628,0.629510390492651,3.200000022118841e-10,1.6285781119051527e-08,-0.0377564199999999,0.090631164592135,-1.7046685199999998,0.1142565416832956,0.0233333333333333,1.0,0.0,2.0,0.2483097660261247,3.6504848,0.6173510189406022,0.3303352295977211,1.0000000358910754,1.816810345423869e-08,1.0647841460612109,0.1211274264096879,0.3018610997051062,0.0,0.0,-0.0241225122666666,0.0517583053279195,1.0000000717821524,3.633620806993382e-08,0.7516902339738752
263,0.4672869025302654,,0.5393395522248033,0.2931818601247159,0.5393395740256051,0.2931818722886041,1.0000000402442333,1.356921562443658,,,1.0463998150407254,,,1.49237815,0.233555728850244,-0.2718045889243622,1.1569326818675705,0.2793565131933547,1.0968188809199997,0.1978568606734073,2.5891526,1.0508756743922183,1.2000000001144427e-08,1.60000000015148e-08,-0.1169244,0.1217519786170844,-1.8505004,0.2050101891755626,0.7000000000000001,1.0,0.0,2.0,0.2183570492763297,4.439653,0.9253073767216492,0.2793565131933547,1.0000000201221162,3.992874282230875e-09,1.066931810549811,0.4147880982551368,0.5839666125404596,0.0,0.0,-0.0710722533333333,0.0967874114491226,1.0000000402442333,7.985748714333446e-09,0.7816429507236703
264,0.5512789748341848,,0.0533817997805467,0.0629661715935227,0.0533818030330181,0.0629661761159273,1.0000000596437857,0.5835717482800252,,,1.1256903913310652,,,1.69334642,0.1204114366304516,-1.11682275162132,0.4581569346393862,0.4365927634917418,1.252119288714,0.1012111253349504,1.81149764,0.4360755419280789,9.600000000631323e-10,1.4825460725721208e-08,-0.03198998,0.069428347840025,-1.7012801000000002,0.1145993154437384,0.0065306122448979,1.0,0.0,2.0,0.3039085080942297,3.512777739999999,0.422716701584262,0.4365927634917418,1.000000029821892,2.0927969707517036e-08,,0.0693345878547674,0.2294839073162736,3.225754423315793e-07,2.280952827169098e-06,-0.0139017135999999,0.04299161162919,1.0000000596437857,4.1855940752264e-08,0.6960914919057702
265,0.3999088355916342,,0.1437268176132647,0.2614040454242272,0.1437268240231736,0.2614040570934546,1.000000043216494,0.9352592705681936,,,0.7561710271771844,,,1.594115125,0.1948478089981472,-0.7726223412929935,0.8660768912051748,0.1903728502188436,1.16929363215,0.1806046925283073,2.1384102999999994,0.823404263108826,5.3999999998666225e-09,1.3268174119599134e-08,-0.04300685,0.1285843249618384,-1.8064742000000005,0.2056413790087545,0.1777777777777777,1.0,0.0,2.0,0.1599270767842567,3.9448845,0.8501241747566125,0.1903728502188436,1.0000000216082463,9.388495956247604e-09,,0.1582107069969068,0.4599523703950751,4.0160481283205516e-07,1.2699859278349108e-06,-0.0239203303333333,0.0833227603616687,1.000000043216494,1.8776992274226732e-08,0.8400729232157432
266,0.4320175361645213,,0.0546327567705367,0.1060305435996995,0.0546327601323771,0.1060305502261911,1.000000061458025,0.5956034993114092,,,0.9055013207883088,,,1.6751232099999998,0.1656277530101493,-0.965184455766292,0.8027478274712623,0.2294666037960609,1.226277526236,0.1483178898327396,1.9220966400000004,0.6146955799317035,4.720000000322245e-09,1.093739762001212e-08,-0.02412076,0.0918163082834099,-1.76679332,0.1775678268711048,0.02,1.0,0.0,2.0,0.1866391515536634,3.68888996,0.6861624661332331,0.2294666037960609,1.0000000307290118,1.3785168072656377e-08,1.0379624122191744,0.0973238948738572,0.3485541256082962,3.212838502656441e-07,1.111993373911165e-06,-0.0163481204,0.0548064257298534,1.000000061458025,2.7570336907935363e-08,0.8133608484463365
267,0.4145573996160429,,0.5546863941923108,0.2907131951022794,0.5546864271409141,0.2907132108474285,1.0000000639254725,1.3851710838727684,,,0.6238215844234145,,,1.50000615,0.2542582195042203,-0.2762635511516033,1.2181014604068146,0.2075221445958843,1.07366793366,0.2504785858492724,2.7797468000000003,1.1092139273896626,-2.799999996128122e-09,1.9829271293683785e-08,-0.0977050999999999,0.1514914626552433,-1.8092258,0.2965707284219061,0.7000000000000001,1.0,0.0,2.0,0.1718578375764154,4.5889726,1.102195148883491,0.2075221445958843,1.000000031962736,1.2815643913270711e-08,1.0670530652235468,0.4187791710415472,0.6121631417302031,0.0,0.0,-0.0733216819999999,0.1091958273907561,1.0000000639254725,2.5631288660587865e-08,0.8281421624235845
268,0.5116262074282453,,0.0400944728159646,0.0583339362992047,0.0400944748929873,0.0583339379446193,1.0000000543139336,0.5003817241722063,,,1.0310707266963843,,,1.7118965549999998,0.1354097427269387,-1.071486660437307,0.7219185600617398,0.3545755635952559,1.2652553026259998,0.111929257152165,1.85185816,0.5700601737071579,-2.1199999985377363e-09,1.1395738549765726e-08,-0.02480149,0.0607153286627639,-1.7225816200000004,0.10518148982551,0.0057142857142857,1.0,0.0,2.0,0.2617613761274098,3.57443978,0.5736596086945669,0.3545755635952559,1.0000000271569662,1.3460230187582737e-08,,0.07827861646394,0.2775581506585086,8.032096256641101e-08,5.679549730214005e-07,-0.0149614855333333,0.0404923607691013,1.0000000543139336,2.6920461182018387e-08,0.7382386238725902
269,0.3955473305147652,,0.1680642074499872,0.2694541500681505,0.1680642160456735,0.2694541629471297,1.000000058242875,0.9961810581835678,,,0.8095796418070746,,,1.588264975,0.2303793106211667,-0.5938343626043596,1.0403695049328985,0.1854769926158073,1.1542152195,0.2207418774293617,2.4587877,1.076258890569349,-5.800000000544259e-09,4.36653943677721e-09,-0.079035,0.1153570103251929,-1.8199416,0.2117954895984961,0.1777777777777777,1.0,0.0,3.0,0.1564576906773569,4.2787293,1.160226250961811,0.1854769926158073,1.0000000291214368,1.3266442592896537e-08,,0.305283578243181,0.5027323065733819,2.004006008010189e-07,4.224815619982557e-07,-0.0559454061666666,0.0879414810667738,1.0000000582428747,2.653288594970939e-08,0.8435423093226431
270,0.5212944367782562,,0.0263662518666933,0.0348772270296431,0.0263662534031061,0.0348772289701385,1.0000000583290256,0.4371904250456306,,,1.0590590307806929,,,1.7142972549999995,0.0845133584268536,-1.147499398508385,0.3229875505774504,0.3731508443515315,1.268005058607,0.0771774561351962,1.7998115299999995,0.3486331616685063,1.0200000000482046e-09,1.0340642576362972e-08,-0.0062526349999999,0.0539653909136111,-1.7396180799999996,0.0848836542249413,0.0018181818181818,1.0,0.0,3.0,0.2717478898159593,3.53942961,0.4040810657601723,0.3731508443515315,1.000000029164512,8.396084931611523e-09,1.0546308038614685,0.0314255963458627,0.1727080258547451,2.104607912821064e-07,4.571207701472474e-07,-0.00597535265,0.032525730474092,1.0000000583290256,1.6792170368317765e-08,0.7282521101840407
271,0.3902886913514058,,0.0481237929592397,0.1194861551856448,0.0481237953205455,0.1194861608041288,1.0000000505440148,0.6431417513079487,,,0.7753381661983302,,,1.66037766,0.1574553568343507,-0.9760483344524624,0.6078569503113671,0.1796977730673333,1.218651624876,0.1441963837691731,1.9767236,0.6366204967721482,5.200000000726843e-10,1.0851727971758346e-08,-0.02464934,0.0884901347202425,-1.8115443600000003,0.1828697655484361,0.0266666666666666,1.0,0.0,3.0,0.1523252625967929,3.78826796,0.7815764695821773,0.1796977730673333,1.0000000252720072,9.858567099898024e-09,1.0270372164765984,0.1011550954369671,0.32115581414885,0.0,0.0,-0.0186548274,0.0587783076885088,1.000000050544015,1.9717134667370053e-08,0.8476747374032071
272,0.459449773961489,,0.0299746588983389,0.0604949961513727,0.0299746607781324,0.060494999722099,1.0000000634171102,0.477238819399774,,,0.9416928543332398,,,1.6920066399999998,0.1071272277123542,-1.0692080032856708,0.4810959695662409,0.267578292163937,1.251884266962,0.0935424602332292,1.87560432,0.5556465995229394,1.7600000000506101e-09,9.173075063745206e-09,-0.0087818499999999,0.060070899389316,-1.76093666,0.1113403927999233,0.0065306122448979,1.0,0.0,3.0,0.2110940947932633,3.636540980000001,0.6089394569735858,0.267578292163937,1.0000000317085544,1.0193082519983609e-08,,0.045885488253533,0.2308281885083378,1.2024036048061132e-07,3.289182302015177e-07,-0.0070204040333333,0.0389508056868454,1.0000000634171098,2.0386165655542125e-08,0.7889059052067366
273,0.5358238596326531,,0.2242741473425214,0.2673666069353539,0.2242741529816519,0.2673666126436731,1.000000029068064,1.0963359329848554,,,1.081049291473058,,,1.613117075,0.2031706025929607,-0.8418091340304137,0.6183526243683525,0.4027354631659613,1.1886437860499997,0.1765109091242793,1.9782069,0.4867790867096467,-4.0000000054440944e-09,2.9135697848511992e-08,0.0026833499999999,0.136235876936545,-1.8368487,0.347291072372393,0.2,1.0,1.0,1.0,0.2871072085516331,3.8150556,0.6610428931059033,0.4027354631659613,1.0000000145340318,2.1728814850836508e-08,,0.158905805975441,0.4100918947431741,0.0,0.0,-0.0354786583333333,0.0890043737439933,1.0000000290680635,4.3457630249979817e-08,0.7128927914483669
274,0.9999999999999988,,0.0820446901619681,0.0659774729166619,0.0820446950742029,0.0659774768298712,1.0000000594510658,1.0527810807176656,,,2.2528631137796213,,,1.67380748,0.1432699178265534,-1.1303252877997396,0.4235836081272775,375299968947540.3,1.248591101016,0.1094543055136557,1.7691991500000004,0.3202487583710978,2.40000000004811e-09,2.9202186164574024e-08,-0.0100929949999999,0.0969630999327223,-1.7089452999999997,0.1329376601992167,0.0018181818181818,1.0,5.0,3.0,0.9999999999999972,3.4781444500000003,0.3216441906108747,375299968947540.3,1.000000029725532,3.330799961646623e-08,,0.0247924619421796,0.2229980861077469,0.0,0.0,-0.0023522135,0.0461950774378799,1.0000000594510658,6.661600102017861e-08,2.664535259100367e-15
275,0.6661287277178846,,0.0958208755989707,0.11500553447904,0.0958208811409915,0.1150055416793704,1.000000056789608,0.7477270273559897,,,1.7106881633216735,,,1.65443833,0.1926366697108985,-1.0320484287419014,0.5411082038000815,0.7976800353170395,1.214810623404,0.1477177818860752,1.89267736,0.5006673756528114,-2.3999999990628742e-09,2.9899832775617617e-08,-0.0373015,0.1212031333665718,-1.68837648,0.1519800580723558,0.0166666666666666,1.0,1.0,3.0,0.4437274818910476,3.58105384,0.5115397695893807,0.7976800353170395,1.0000000283948032,2.4696102979831343e-08,1.1600562250885005,0.1238177268328923,0.3126924967526592,0.0,0.0,-0.0236204426666666,0.0631685807727746,1.000000056789608,4.9392207429339216e-08,0.5562725181089524
276,0.6428672815651687,,0.0846073192068557,0.082439283511697,0.0846073235455915,0.0824392883244546,1.000000049564799,0.8351373392749295,,,1.390823446796312,,,1.6214290250000003,0.1564650321985017,-1.0465644785260375,0.5137554425047217,0.7043856927139338,1.209920534172,0.1385448582690653,1.85064964,0.3883370564126678,-1.400000000056912e-09,2.6726887792779996e-08,-0.04267365,0.1053060113758968,-1.7137939800000002,0.13149891495424,0.0073469387755102,1.0,1.0,3.0,0.4132783417069899,3.56444362,0.3927250822279298,0.7043856927139338,1.0000000247823986,3.4403224963550276e-08,,0.1024816327040421,0.2747021029349197,0.0,0.0,-0.0221653933333333,0.0532068649391756,1.0000000495647987,6.880645170499801e-08,0.58672165829301
277,0.3906731639858163,,0.1759619025253553,0.2707082633824092,0.1759619096734766,0.2707082731365596,1.0000000455266025,1.0130007520978446,,,0.8561850766162298,,,1.5563407000000002,0.2021268909740033,-0.5712941718489795,1.0381366355869042,0.1801157868825305,1.12189372407,0.2208433580935045,2.1990951999999995,0.7639460993371194,-2.8000000009242853e-09,2.1086067020778998e-08,-0.0947043,0.1469105444084937,-1.842189,0.2986223056519537,0.1777777777777777,1.0,0.0,3.0,0.1526255210586885,4.041284200000001,0.8203632846669281,0.1801157868825305,1.0000000227633006,1.6155211777052375e-08,,0.2952569542003244,0.5197000504093239,1.6128772116578965e-06,5.100365575020433e-06,-0.0532203233333333,0.0935670950005017,1.0000000455266025,3.231042446478587e-08,0.8473744789413115
278,0.7218504710471818,,0.0514659994406358,0.046903305926175,0.0514660024960569,0.0469033084553156,1.0000000592502472,0.6962919882223484,,,1.586452459375107,,,1.712489325,0.1289598232231969,-1.147800662707934,0.4231822730772868,1.0879795338888802,1.270118868144,0.1013281275315758,1.7694468300000004,0.311761250478374,-3.6400000009217934e-09,1.90615801672493e-08,-0.0022547549999999,0.0741858992113422,-1.7159468199999994,0.0960816848891555,0.0016161616161616,1.0,1.0,3.0,0.5210681025510383,3.48539365,0.314074425470193,1.0879795338888802,1.000000029625123,1.9888519617254266e-08,1.2772585685071796,0.0332899939435232,0.209457459937727,0.0,0.0,-0.0063972857999999,0.0404729102090441,1.0000000592502476,3.977704033792835e-08,0.4789318974489617
279,0.4910700184722367,,0.0706351313492572,0.1190836315716916,0.0706351356005062,0.1190836380924979,1.0000000606883086,0.691429055165987,,,1.1346714149322388,,,1.6549299400000002,0.1421672955430956,-0.9692085970136668,0.7300915318239588,0.3177830766833804,1.225824325068,0.1135820327813648,1.96084756,0.6075480010691253,6.39999999059171e-10,2.4212393522980623e-08,-0.02943746,0.0782940621785266,-1.7448230800000002,0.1668890796197482,0.0266666666666666,1.0,0.0,3.0,0.2411497630423229,3.70567064,0.672760250887335,0.3177830766833804,1.0000000303441534,2.1210109202035656e-08,1.0692507448168709,0.1216189441082545,0.3097113368173048,0.0,0.0,-0.0206955968,0.0483387583197423,1.0000000606883086,4.2420219886833344e-08,0.7588502369576771
280,0.5323643723481001,,0.0541520618928343,0.0678982493590932,0.0541520649992484,0.0678982527809105,1.0000000582403448,0.6139566543361387,,,1.0728369758005556,,,1.68772837,0.1326974897778494,-1.0708104107939145,0.5356676590653295,0.3955016769905056,1.248542190042,0.1082027343156652,1.83915698,0.3965898342502392,2.39999998736806e-10,1.437480789452095e-08,-0.0201497899999999,0.0670528265119048,-1.7356771,0.1201840853528113,0.0065306122448979,1.0,0.0,3.0,0.2834118249455865,3.57483408,0.3931500043279342,0.3955016769905056,1.000000029120172,1.6533266052657162e-08,,0.0622641722059125,0.2629008559245044,0.0,0.0,-0.0104153306666666,0.0455315830128862,1.000000058240345,3.30665330990219e-08,0.7165881750544134
