dataset,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,best_node.mean,best_node.sd,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,elite_nn.mean,elite_nn.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,linear_discr.mean,linear_discr.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,one_nn.mean,one_nn.sd,p_trace,random_node.mean,random_node.sd,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda,worst_node.mean,worst_node.sd
363,0.0449948425233935,0.0562753567913687,0.6095700569099016,0.4727138001746188,1.0491803278688523,0.7238095238095238,0.1680591864452879,0.9995636012963276,,0.0,0.0472640026969344,0.0759633897777911,0.9982545693874834,0.1390480526952356,0.1304957788784229,0.2163432973371498,1.2871374065311572,3.2130806010928925,14.21529266418158,0.7357142857142857,0.2395326978270279,24.71540560326536,0.5,0.0347757433370433,1.9529711160241183,4.935324477595363,5.301348393084004,1.85831699213826,4.753363829501954,0.953125,0.90625,1.9166666666666667,1.5674346531198622,0.4533214663772985,13.108310491471784,18.691826364761614,8.0,4.25,2.052872551885702,0.125,0.0951616802255271,53.33333333333333,34.563950391508584,0.5,0.0,1144.991313168594,0.7071428571428571,0.1820386498599458,0.4633125,1.1776664086234268,4.484375,8.387428588866396,2.1782786885245904,5.104418104488062,1.9375,4.917978033349471,1.0625,2.810835045105573,0.0403899731775227,0.0535117611098267,0.7547619047619047,0.2242116167382343,7.0,0.109375,0.1147540983606557,1.1666666666666667,0.408248290463863,1.1666666666666667,0.408248290463863,64.0,54.0,0.0,2.0,0.0257936507936507,1.0,61.0,0.0,64.0,51.0,14.092113436934165,,0.8547619047619047,0.1399393382596266,0.9991273930364838,0.5238095238095238,0.0549857399228214,3.421875,5.967650058626278,1144.991313168594,0.9049267130008548,1.5595484068182237,,3.013880568966802,2.3902781053121074,0.423597350445956,0.1594816525026436,2.013091216216216,4.979187246746915,3.6,2.063284482843521,0.1596206819789216,0.1246028328559937,0.25,0.1844998064265341,3.213080601092897,9.64890687393253,0.015625,0.0729286075160303,0.0008726069635162,0.5071428571428571,0.0817498843290037
364,0.002319979516492,0.0001630966907519,4.321927062823218,0.0,0.00390625,0.6553966764942375,0.0125950932210647,0.2986244698103805,,0.0,0.0002811380886211,0.0009423853344298,0.9999559719934968,0.008512023459613,0.0067056870347611,0.3403238689508531,2.059483939500235,294.4555959803696,692.865050060899,0.4901130170642366,0.0146224001275244,256.3473082128486,0.5,0.0055242717280199,,,25.471356202614952,,,256.0,13.106559257812505,27.013727993965063,5.317982248890914,0.0131844423940799,-1.1972908461104357,0.0145004600898005,536.0,11.4794776119403,3.374387934456873,0.001865671641791,0.012015385697237,6736945.357886255,52693263.941568986,0.5,0.0052769162775115,0.0979076420532773,0.6456307513624586,0.0178044641922508,9.7102042844625,20.011827727595232,13.77166903125,26.76432288797933,0.6606090161552429,0.6972194151701834,0.690903359375,0.7083059688978645,-12.481346812500002,27.35139922498111,0.0039007859258003,0.0131844423940799,0.6458746538014831,0.0171158453056121,535.0,16.71875,0.0653076171875,21.4,24.109126902482387,16.71875,6.421909951046872,32.0,0.0,0.0,2.0,0.0,1.0,8192.0,0.0,32.0,0.0,1106.9631502557795,,0.5513919413919414,0.0207485437651504,0.0891765739695308,0.4997583310997945,0.0083201854101053,26.25301584375,54.100971393120126,0.0979076420532773,7.586923543998418,15.637644806345904,1.00189725906333,-0.002686314643917,0.0132029910114026,1.4134091795205268e-07,9.057557456088877e-08,0.6697136207981591,0.7038304469009032,10.491129785247432,3.639049086657483,0.0431254783148835,0.0616301107330347,0.0136282863234406,0.0243872661896049,294.4555959803696,692.7646193459447,0.03125,0.1007714064236452,0.9108234260304692,0.4993889037791477,0.0124615970841868
365,0.0022502962580412,0.0001859034066037,4.321927062823218,0.0,0.0009765625,0.698729563119807,0.0197927460422025,0.5601213904774,,0.0,0.0023367233652107,0.0042125118131366,0.9999860693604422,0.0067370532197244,0.0047757028388902,0.0055252778717372,0.0049889423725719,0.9161039468249734,0.4923568355604537,0.5826360225140712,0.0263080476186623,29.67035882391789,0.5,0.0031074028470111,,,1.2265315119143985,,,1024.0,1.55764271875,0.5914307908457107,5.2882099311103286,0.0611313571468271,-1.1950360713857109,0.0067285264554239,1071.0,12.841269841269842,3.3784661499241126,0.0009337068160597,0.0033225246571422,7310350.175195493,38927088.71835839,0.5,0.0191466822170026,0.4571651132827423,0.8270264153190983,0.0076781497885616,1.1558370912374998,0.4387705438143062,1.563298875,0.5946022488740897,0.0026571600494384,0.0105527482045847,0.0068164999999999,0.0194037084526202,-1.5633335000000002,0.5946234955943611,0.0337032010733329,0.0611313571468271,0.8272701688555346,0.0076706552602274,1070.0,133.75,0.130615234375,44.583333333333336,42.097109956227,133.75,13.853828764228732,8.0,0.0,0.0,2.0,0.0,1.0,8192.0,0.0,8.0,0.0,127.23491315912035,,0.7454845290211144,0.0159013274549623,0.3137359720703359,0.5007334941481283,0.0045734485114759,3.126632375,1.1892256957163272,0.4571651132827423,0.9016094775370518,0.3434352454503314,1.0013873359685486,-0.0057382149340257,0.0142175424676333,2.016367164227727e-07,1.264994882316147e-07,0.0039929244558584,0.0146782848053258,11.84773470340962,3.6503975915390097,0.0465793528933986,0.0718604777917425,0.0077154980320222,0.0140242124187042,0.9161039468249736,0.4919136295016697,0.125,0.1275165799204342,0.686264027929664,0.5032964054915274,0.0086987355419273
366,0.0096963892042128,0.0080271335808236,1.5178208436073803,0.1833329544315314,0.05,0.8300000000000001,0.0948683298050513,0.7853098526255169,,0.0,0.0602425108947374,0.1338512455403433,0.9993506898146104,0.0590043406393892,0.0490767448118761,0.0421836962590731,0.0372016918761859,0.7074924623115579,0.2072399236524212,0.805,0.1403368962334725,16.815882568983803,0.5,0.0212132034355964,,,1.5909240839372525,,,20.0,2.0,0.0,2.457742556934139,0.2853563005758472,-1.5586521368047117,0.1686927265833841,36.0,5.833333333333333,1.4040757000349275,0.0277777777777777,0.0435962718662378,477.77777777777777,443.36416485293097,0.5,0.0,1.6090012317656408,0.845,0.0926462807312486,1.33434,0.4688392858965639,1.0,0.0,-0.011,0.0739669595908275,0.1,0.3162277660168379,-1.0,0.0,0.0594289764878515,0.1061802587990042,0.8350000000000002,0.0944281031614352,35.0,3.5,0.175,3.888888888888889,3.018461712712472,3.5,2.0138409955990952,10.0,1.0,0.0,2.0,0.0,1.0,200.0,0.0,10.0,0.0,24.54008050126278,,0.845,0.0550252467307305,0.6167115646307111,0.525,0.0950146187582615,2.0,0.0,1.6090012317656408,0.8392019430203985,0.0599310821077528,,0.0202596912992423,0.1375365125504548,0.3467336683417085,0.0529694750446964,-0.0183333333333333,0.1232782659847125,4.929577464788732,1.823058212862362,0.1179638788813122,0.1176321776198662,0.1253255208333333,0.0911953123565829,0.7074924623115577,0.1078036773174557,0.0999999999999999,0.1232169928419388,0.3832884353692889,0.51,0.0906764700582362
367,0.1085676631169358,0.174019895255141,0.9962468427558192,0.542319228254359,0.3648648648648648,0.7,0.1668366480129033,0.9094668956832296,,0.0,0.1445659860364058,0.1221713604187294,0.9809470132751208,,,0.0078127244088134,0.0088394744828541,0.0398808028782206,0.0650231061326737,0.7267857142857143,0.1298792610426298,7.228740546483299,0.5,0.1146659645167374,0.1898134441229542,0.0874639524177266,0.6621915926289801,0.1566523582383387,0.0752030565547685,2.740740740740741,0.1539259259259259,0.1614091613847162,1.841492898586515,0.4853047124990955,,,11.0,3.909090909090909,1.136181803634036,0.0909090909090909,0.1074457596851593,48.26666666666667,19.4182960689712,0.5,0.0642824346533224,4.784694849700744,0.8517857142857143,0.102079428635582,0.1317866666666666,0.2003234029570876,0.8666666666666666,0.1732050807568877,0.2437012012012011,0.1033506790533172,0.2108888888888888,0.1500482828275191,0.0962962962962963,0.0192450089729875,0.1357009574444251,0.104922815462311,0.6410714285714285,0.2127008188089446,10.0,0.3703703703703703,0.1351351351351351,2.0,0.7071067811865476,1.1111111111111112,0.3333333333333333,27.0,1.0,0.0,2.0,0.0883190883190883,1.0,74.0,1.0,27.0,21.0,6.3414872047886695,,0.8910714285714286,0.0579860898950359,0.8271300343436901,0.5803571428571428,0.0378807204207079,0.7703703703703705,0.1539600717839002,4.784694849700744,0.1902077408925309,0.0620015790540459,,,,0.291081394506052,0.1656723749417732,0.1963590982286634,0.1076577656388059,3.142857142857143,1.4589624493356328,0.1982571263019675,0.1129138820558696,0.2727272727272727,0.1304221728917985,0.0398808028782207,0.0218240825073859,0.037037037037037,0.0786092698390917,0.1728699656563098,0.6607142857142857,0.1651718681608524
368,0.0765111679318123,0.0675588719515271,3.5843430187742285,0.0010634923697869,0.0013774104683195,0.5546357755887202,0.0023380883110929,0.0697566509150366,,0.0,0.0006288155030721,0.0004122208276924,0.9912232530606148,0.0929841513454866,0.0675301057595072,385.9053555385778,154.04353514524487,9543.061354034537,7494.928181976242,0.508250539043673,0.0183076505803701,197.45165023026624,0.5,0.0779181026100878,,,8.824012197038213,,,726.0,103.51833333333332,96.24110206706558,4.57054619095983,0.0025762523710579,3.042475732337362,6.68062541774936,741.0,17.125506072874494,5.860694536742519,0.0013495276653171,0.0012117407953683,2400791854.166118,14562307953.992693,0.5,0.0162224227802582,0.0048897839885689,0.5596837610451105,0.0130103517377476,42.582743,18.434442853148745,304.71666666666664,308.45314203835454,45.74559840832568,34.13544556328663,53.77,62.27284881872676,-82.14999999999999,90.99630267214158,0.0050200808750124,0.0033070067653126,0.5555553206781381,0.0136269627235029,740.0,246.66666666666663,0.3397612488521579,22.424242424242426,17.007407031625778,246.66666666666663,34.789845261704365,3.0,0.0,0.0,2.0,0.0,1.0,2178.0,0.0,3.0,1.0,713.0010505837341,,0.5174924956665116,0.0406866039140345,0.0048659903468822,0.5546357755887202,0.0023380883110929,386.8666666666666,256.73963257224887,0.0048897839885689,88.6296534937914,50.31668523867114,,0.8202034223807294,2.170271150532481,0.0009626715248353,0.0015456066358442,44.52486493374108,39.07333910776778,16.13774476704929,6.010570647208333,0.028135445416624,0.0612367238557313,0.0072782161408675,0.0309128535940603,9543.061354034537,7461.884534167058,0.3333333333333333,0.0511332447978334,0.9951340096531178,0.5495920179258446,0.0110658316949092
369,0.1080865224797597,0.0758059658375532,1.5840418040306936,0.0007594887481463,0.1,0.9600000000000002,0.0843274042711567,0.8831922751321677,,0.0,0.1111877849938736,0.155278470463733,0.9814538950336535,0.3237902858880156,0.1842245886336589,9298.808040816326,18922.037443151406,88190.29142857139,188612.16388733356,0.9600000000000002,0.0843274042711567,4.945217653212054,0.5,0.1131370849898475,1179.2828326349418,1942.2830653321207,472.821274750939,1163.9300078824076,1925.8561699202028,10.0,256.35,379.36598424213,2.3670304415450603,0.2967867413170795,0.4668401371022057,2.4017238843317306,2.0,1.0,0.0,0.5,0.1131370849898475,4.0,0.0,0.5,0.0,3.546045425005778,0.94,0.1349897115421106,209.34311999999997,322.67274178434565,1556.0,2441.850425394643,1193.9519999999998,1959.0119652824992,1197.6,1974.379282204916,853.2,1455.8735178579216,0.1984652575192868,0.2968774869396969,0.9200000000000002,0.1398411797560202,1.0,0.2,0.02,1.0,,1.0,,5.0,0.0,0.0,2.0,0.2,1.0,50.0,3.0,5.0,2.0,6.981456421292057,,0.66,0.1646545204697129,0.7800285948531346,0.9600000000000002,0.0843274042711567,702.8,994.9694467670854,3.546045425005778,177.0972170079438,266.5212635902919,1.157552812611098,0.4553579566754896,0.7585859993754672,0.0023350520401167,0.0034255178575542,1191.0666666666666,1953.1545303545352,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,88190.29142857142,183114.75488573423,0.2,0.447213595499958,0.2199714051468654,0.4600000000000001,0.2988868236194652
370,0.1606461686289773,0.0849902909141737,1.9993375041688848,2.482534153247273e-16,0.0757575757575757,0.9428571428571428,0.0737711113563317,0.7954944526609222,,0.0,0.1889773105791196,0.092341638127449,1.0,0.3719774018107255,0.2196941138500541,1714.778336456876,2050.4503818953904,8572.396572792542,15555.596900281314,0.911904761904762,0.0761656705651433,1.93852488977298,0.5,0.0,,,245.13233091135672,,,13.2,68.2,74.2316117802921,2.483481347110664,0.2702443139591274,8.210276519447998,6.988896157731377,5.0,2.4,0.5477225575051661,0.2,0.2465091448486875,11.333333333333334,1.8257418583505536,0.5,0.1414213562373094,1.723396276314502,0.9690476190476188,0.0654942255104055,41.275584,37.31616874603997,190.7,325.9002378029203,28.97860606060606,67.23931237033061,24.81,35.361903936298454,-154.64,148.75657296402065,0.5158561570582206,0.2702443139591274,0.9404761904761904,0.0771516749810459,4.0,0.8,0.0606060606060606,1.3333333333333333,0.5773502691896257,1.3333333333333333,0.5773502691896257,5.0,0.0,0.0,2.0,0.2,1.0,66.0,0.0,5.0,5.0,2.8757655148879717,,0.938095238095238,0.0803118135915779,0.6328114242143003,0.5761904761904761,0.1920569328540212,345.34,276.43140740516446,1.723396276314502,68.41311524942834,69.7499304180744,1.7682554756212083,-0.7167504544133307,2.6748205288810527,0.0049378459567614,0.009671536830161,24.2557,39.20371151849019,1.7777777777777777,0.97182531580755,0.3280883859697245,0.1666852663448028,0.45,0.0684653196881457,8572.396572792542,14434.497246158777,0.2,0.3926113308653643,0.3671885757856998,0.8809523809523808,0.1683587574253684
371,0.5134321140546002,0.0,1.584068055375491,0.0,0.05,0.95,0.1054092553389459,0.8660297388473647,,0.0,0.3416937917253339,0.0,0.99819587904281,0.8969629360259802,,69.98333333333333,,90.60474038461535,118.4851720449236,0.95,0.1054092553389459,1.4797208766376615,0.5,0.0353553390593274,29.22621170121556,19.03204019012501,22.57056658575577,25.75567080200493,23.202569042040743,20.0,14.950000000000005,6.434671708797579,1.907680034979787,0.0,-1.224057837786324,0.093683151179528,2.0,1.0,0.0,0.5,0.0353553390593274,4.0,0.0,0.5,0.0,3.000120140696893,0.925,0.1687371394276382,11.63841,4.507933009284854,47.15,10.111626970967627,31.848750000000003,16.049556165981667,32.15,16.475588001646557,15.9,21.07178207935912,0.674583899438514,0.0,0.925,0.1687371394276382,1.0,0.5,0.025,1.0,,1.0,,2.0,0.0,0.0,2.0,1.0,1.0,40.0,2.0,2.0,0.0,1.348215035511492,,0.95,0.1054092553389459,0.7500075085680347,0.75,0.1666666666666666,31.25,10.96015510839149,3.000120140696893,9.182246128862996,3.547138681697092,,-0.0188270913558225,0.0266255279354415,0.0006747638326585,0.0009542601635445,31.866666666666664,16.074894158974175,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,90.60474038461538,65.14140085710663,0.5,0.7071067811865476,0.2499924914319653,0.75,0.1666666666666666
372,0.3256178559450886,0.2817719273511456,1.9994110647387555,0.0,0.0571428571428571,0.6714285714285715,0.1513357007816257,0.3451647476695184,,0.0,0.0413717740524935,0.0214178715825766,1.0,0.5498598292984166,0.4670387620944751,1.7591182426203902,0.8505750844213642,104.31069227777124,206.60648574642693,0.4857142857142856,0.1928424450601579,10.718001389784575,0.5,0.0,,,3.202272797987653,,,17.5,9.68192625,16.545671387749287,2.9061100878464483,0.0487854286196607,-0.6325360104560338,0.418248169743762,22.0,5.909090909090909,2.3886455797434047,0.0454545454545454,0.0388454273145879,514.1904761904761,684.2970469266214,0.5,0.0,0.1352525118813669,0.6285714285714286,0.2150779007740231,7.26255872475,12.455528684266431,19.52501,33.650377198054315,8.906900821428572,17.72873442290005,8.910733749999999,17.72620712025859,-1.294825,1.5326648151612712,0.0933009768923065,0.0487854286196607,0.6857142857142857,0.1126872339638022,21.0,5.25,0.3,2.1,0.8755950357709131,5.25,2.6299556396765835,4.0,0.0,0.0,2.0,0.5,1.0,70.0,3.0,4.0,1.0,20.42969057062064,,0.5,0.2048172682629196,0.1191387030337623,0.5285714285714285,0.0690065559342354,20.819835,32.121038099169525,0.1352525118813669,5.845643650610665,9.670514814827351,1.0274278398614134,-0.0045403786965979,0.0201700790927099,0.0,0.0,8.927748511904761,17.71483593120707,5.069767441860465,2.567149139908661,0.1053231267637133,0.105590416045261,0.1570490056818181,0.1439653939375259,104.31069227777124,206.57069097835483,0.25,0.0989757421724566,0.8808612969662377,0.657142857142857,0.1204677203873668
373,0.0903218351217401,0.0495832401269753,1.582183686927075,0.0031058168869251,0.1176470588235294,0.6266666666666666,0.1755414902945022,0.5581675816922617,,0.0,0.0326282437042993,0.0218471809340519,0.9774178175281716,0.2417980490124112,0.1993688281743885,240.02645098039207,653.0547311014143,58988.752343790846,144381.39654680356,0.6666666666666667,0.2108185106778919,20.27958565683945,0.5,0.1247835496211554,648.5224435989811,1503.8955541399291,357.68323572294173,640.385126929031,1485.8777502550415,8.5,146.33333333333334,342.5490719103858,2.511404374885268,0.0319602246951069,2.512443603904565,4.708658941862213,12.0,4.333333333333333,1.556997888323046,0.0833333333333333,0.098616836729466,72.8,44.25381339500586,0.5,0.1178511301977579,0.4525405244844547,0.6866666666666666,0.2331745491479942,117.66902,277.20656602693833,891.4500000000002,2051.521517069709,657.2251633986928,1521.9420404736818,654.6166666666667,1517.0112187016505,460.2666666666666,1061.101913421452,0.0481971295699786,0.0328218739166985,0.6066666666666667,0.2836272984824353,11.0,1.8333333333333333,0.2156862745098039,1.8333333333333333,0.408248290463863,1.8333333333333333,0.752772652709081,6.0,0.0,0.0,2.0,0.2,1.0,51.0,2.0,6.0,3.0,31.827342645579375,,0.5466666666666666,0.214993539954628,0.3115510492521876,0.51,0.1370320319406297,431.1833333333334,990.7586091812004,0.4525405244844547,103.74790758519104,240.56215167515987,,-0.0712564180408147,1.5360464899669866,0.0072529143690105,0.0090396524993596,649.0043010752687,1502.661274265279,3.565217391304348,1.7793279363676444,0.1596206819789216,0.1246028328559937,0.2447916666666666,0.1570057480611535,58988.75234379086,144371.9283722572,0.1666666666666666,0.1254552340412621,0.6884489507478124,0.53,0.0948683298050513
374,-5.4774789063298886e-08,2.0385061998958024e-09,1.9854752972273344,0.0205410316505416,0.0166666666666666,0.9,0.0657342198122179,0.8416033817398202,,0.0,0.1251652347768737,0.1489426371920866,0.99819587904281,0.0,,0.0,,704.8319327731092,702.6502258429348,0.875,0.0809854429839625,3.0162361788942107,0.5,0.0353553390593274,,,56.36101806343985,,,60.0,40.0,21.213203435596427,2.652730288408783,0.3930239512159422,-1.2500473646723649,0.0051869148554167,10.0,3.6,0.966091783079296,0.1,0.1506672402480068,37.46666666666667,15.63092850492017,0.5,0.0,2.428135590957342,0.9416666666666668,0.0790569415042094,31.50525,18.34623899127557,50.0,0.0,11.25,22.980970388562795,11.25,22.980970388562795,-27.5,45.96194077712559,0.3309408878613613,0.4135649828664839,0.9333333333333332,0.0765780486227234,9.0,4.5,0.075,1.8,0.8366600265340756,4.5,0.7071067811865476,2.0,0.0,0.0,2.0,0.0,1.0,120.0,0.0,2.0,0.0,4.999486222624432,,0.9166666666666666,0.0962250448649376,0.7082962521559015,0.9,0.0657342198122179,77.5,45.96194077712559,2.428135590957342,24.54344424998079,14.314417705320324,,0.0,0.0,0.0840336134453781,0.0118841475829671,11.25,22.980970388562795,2.8421052631578947,1.344253526630914,0.19706908487134,0.1218475805876502,0.30625,0.1110242716206185,704.8319327731092,702.6502258429348,0.5,0.4589991386649519,0.2917037478440984,0.5083333333333334,0.0473038510164622
375,0.20374758304475,0.3663530050008292,1.198909721627274,0.3519271483513492,0.108695652173913,0.7300000000000001,0.2359378449224851,0.8447436505372736,,0.0,0.1920338659736007,0.1607586381906515,0.9945386816500112,0.2876819419032321,0.3770800407261771,7.137053140096619,21.34157916947435,41.60260869565218,91.84086514551694,0.47,0.2626785107312739,5.613568840408915,0.5,0.0614875461901345,5.066549676123312,7.571932340473089,12.558183354331064,3.1448904914723017,4.333717821245865,9.2,6.9,9.195107394696375,2.0162814868424337,0.3792741428445069,-1.4868795122962692,0.490606388903133,5.0,2.4,0.5477225575051661,0.2,0.1834349835628607,11.333333333333334,1.8257418583505536,0.5,0.1414213562373094,2.4915205731987244,0.93,0.1135292424395093,4.892580000000001,7.21768906312817,14.2,19.485892332659542,6.795652173913044,9.772635012373383,6.5,9.772410142846033,0.6,0.5477225575051662,0.1771669164348512,0.1084814012056269,0.89,0.1663329993316619,4.0,0.8,0.0869565217391304,1.3333333333333333,0.5773502691896257,1.0,0.0,5.0,2.0,0.0,2.0,0.2,1.0,46.0,1.0,5.0,0.0,5.767119650514114,,0.595,0.2842631800911886,0.7135918351230395,0.79,0.2183269719175042,13.6,19.15202339179858,2.4915205731987244,4.0741636322520725,5.5905947126945685,,0.1133071779375442,0.2952140551569974,0.2668409586056645,0.2371156396011178,6.664285714285714,9.76714217806471,1.7777777777777777,0.9718253158075502,0.3280883859697245,0.1666852663448028,0.45,0.0684653196881457,41.60260869565217,78.29733946018202,0.2,0.1644158861294992,0.2864081648769605,0.6449999999999999,0.1606410768002865
376,0.0068867965000562,0.0030917567652743,0.5798789128875975,0.5987452815557915,0.0492424242424242,0.7360398860398861,0.2897342750073613,0.7964552488007265,,0.0,0.0322663789664419,0.0219615787311041,0.9598409038372532,0.0769230769230769,0.0330124108728437,0.0058984108413766,0.0025313699085006,3.1787072243346013,11.18454448701148,0.4202279202279202,0.2929305142660171,19.946473483029663,0.5,0.1660629561877498,153.03768340972752,551.7852146119973,7.344104688337108,153.03690527865862,551.7824090205294,20.307692307692307,0.8461538461538461,3.05085107923876,1.491598984505868,0.5201934081749137,6.381288401955173,2.283464822601652,25.0,6.48,2.7251911247959595,0.0399999999999999,0.0855149465954062,977.7795093795094,1372.9459902738245,0.5,0.0848528137423857,1.734788148927709,0.9007122507122507,0.1324336092214436,0.627253846153846,2.2615959050396923,154.76923076923077,554.4228461271166,153.11538461538458,551.7649076868706,153.03846153846155,551.7880201950467,152.23076923076923,548.8758441648641,0.0481208322189824,0.081890409952628,0.6641025641025641,0.1152757234957146,24.0,1.8461538461538465,0.0909090909090909,2.1818181818181817,0.7507571935295483,2.6666666666666665,5.0,13.0,12.0,0.0,2.0,0.0,1.0,264.0,0.0,13.0,12.0,11.05047556635668,,0.8210826210826212,0.1533135352555924,0.6343409633422271,0.6173789173789175,0.0109972986128882,2.5384615384615383,5.54700196225229,1.734788148927709,0.7445586838937331,1.686130053244446,,2.767383094600994,0.8314951372030079,0.4630008774495465,0.1265475732833222,153.03846153846155,551.7880201950467,5.63265306122449,2.87730977905158,0.0842761415819822,0.1030203374406122,0.1386328125,0.1437870779455818,3.1787072243346,11.184520591505846,0.0769230769230769,0.1379636417833819,0.3656590366577729,0.6401709401709402,0.0356802142603602
377,0.0578582755879608,0.053392295207118,2.8072429984064016,0.0001108172470149,0.0196850393700787,0.8772156862745097,0.1158680968415925,0.7474967982637399,,0.0,0.0366865974647388,0.0309877516069328,0.9885202681730656,0.3876564358386096,0.2353493958696639,21.281306655087743,25.716645877918907,76.56929610508008,129.76524219656795,0.8005098039215686,0.0998891350076662,5.501054044437776,0.5,0.0890843188896437,47.201407184797006,52.99230607136692,24.638920982138224,46.41338370717718,52.98810146135868,50.8,9.9225,6.4570186834000864,3.6160667465693472,0.164831007704307,1.6762946801810823,3.8735871430923914,46.0,6.260869565217392,1.5696394859782383,0.0217391304347826,0.0632526280743469,868.7619047619046,1020.5061756250944,0.5,0.0307437730950672,1.266296468059396,0.8379607843137254,0.0960023352557467,7.142425500000002,4.607738903354282,76.33999999999999,69.99760646701507,48.00183464566929,52.981858945370746,47.259,52.544879748437694,31.318,45.26846456910644,0.1796965200101202,0.164800711982083,0.8301960784313727,0.0978743712180582,45.0,4.5,0.0885826771653543,4.5,3.5668224265054493,4.5,2.223610677354389,10.0,0.0,0.0,2.0,0.2666666666666666,1.0,508.0,0.0,10.0,9.0,14.622133351543493,,0.7989411764705883,0.0830093252580598,0.5587514634145423,0.8127058823529412,0.0847781100920995,45.022000000000006,29.982702717103777,1.266296468059396,7.477723551037153,4.790377693221691,,0.811757180444556,0.8403208892487386,0.0004150681937305,0.0004625926265777,47.4435816993464,52.68688871002993,5.34065934065934,1.9732645270649585,0.1040753468707293,0.1109628519411762,0.1055112092391304,0.0795363928608315,76.56929610508006,76.44334471227049,0.0999999999999999,0.1935964600064803,0.4412485365854577,0.6355686274509804,0.074653238846783
378,0.2499999998547188,0.3535534080697489,1.160893982483617,1.6417520145056457,0.0138888888888888,0.9104761904761904,0.1889462364592342,0.8411838539244599,,0.0,0.3537406407148517,0.2068419773755181,0.9910760598382222,,,0.0,,870.0,1230.3657992645926,0.8352380952380953,0.1893644806334419,2.5098581412381007,0.5,0.0785674201318386,27.620989585737576,37.647764515943,70.36875,13.471810960616638,17.637804207857467,72.0,35.75,50.55813485483815,1.7570967052378044,1.0833167980497336,,,10.0,3.6,0.966091783079296,0.1,0.161380946873283,37.46666666666667,15.630928504920169,0.5,0.0,2.419858911234272,0.9028571428571428,0.2087431343664378,26.6868,37.74083449633831,72.5,101.1162697096763,36.75,50.55813485483815,36.75,50.55813485483815,1.0,0.0,0.394873337084035,0.5584352164559121,0.9033333333333332,0.2039426208338821,9.0,4.5,0.0625,1.8,0.8366600265340756,9.0,,2.0,0.0,0.0,2.0,0.0,1.0,144.0,1.0,2.0,0.0,1.9399148371381711,,0.8352380952380953,0.1893644806334419,0.7075902761032071,0.5561904761904761,0.0196722963616884,71.5,101.1162697096763,2.419858911234272,20.85665361461421,29.49576240750525,,,,0.5,0.7071067811865476,36.75,50.55813485483815,2.8421052631578947,1.344253526630914,0.19706908487134,0.1218475805876502,0.30625,0.1110242716206185,870.0,1230.3657992645926,0.5,0.7071067811865476,0.2924097238967928,0.5561904761904761,0.0196722963616884
