dataset,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
140,0.9957274520849256,0.0117647058823529,0.7012820523811967,0.986425339366516,0.8488432072392357,0.145735359661975,0.1480384059865259,,0.0159893376972044,,0.7884615384615384,,0.0,,0.9555612606061056,0.1326435825026674,0.0731644428294423,,0.0961538461538461,,0.1346153846153845,,0.8920118343195267,0.3269230769230769,0.406163230365796,0.1215405485495694,0.2307692307692307,0.4254356298115171,0.173076923076923,0.3820047143818447,0.0833333333333333,0.2220577958421637,0.173076923076923,0.0769230769230769,0.4444444444444444
141,0.993614428200075,0.0175235336712525,0.969855516924468,0.937123666245722,0.9983305470500544,0.0022202504218055,0.9867157359847464,,0.9607843137254902,,0.9615384615384616,,0.8547008547008547,,0.973013767055685,0.0375700867481875,0.3117647058823072,,0.4529914529914529,,0.4529914529914529,,0.9779932792753304,0.2243589743589743,0.2539740108438576,0.1780985991670216,0.141025641025641,0.3484204421102704,0.3568376068376068,0.4795789544715141,0.0049504950495049,0.0049247634040701,0.0042735042735042,0.0021367521367521,0.5
142,0.9995003941817588,0.0013840830449824,200000001.0,1.0044052863436124,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0394736842105263,,
143,0.8003288905088715,0.4174405083872891,200000001.0,1.0003577817531306,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0357653791130186,,
144,0.9950837594929732,0.0135231624726831,200000001.0,1.0033112582781456,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0858085808580858,,
145,0.876716288999464,0.2847058823529411,0.8970949193835579,0.9418483904465212,0.996989806026229,0.0051091113732821,0.7745724490799243,,0.1684066470780289,,0.8518518518518519,,0.5092592592592593,,0.9549548437553712,0.0854269574363421,0.2285923014683587,,0.2962962962962963,,0.2962962962962963,,0.9811385459533608,0.6851851851851852,0.5059205250602408,0.1271932063612258,0.4722222222222222,0.5015552137090731,0.324074074074074,0.4702098100739592,0.037037037037037,0.140658245428287,0.074074074074074,0.0092592592592592,0.125
146,0.9845770107616216,0.041720180112042,0.8668572532736472,0.9924649118923228,0.9898925867142756,0.0101475955701784,0.571461545076933,,0.75,,0.9979633401221996,,0.9979633401221996,,0.9935754303587429,0.0252595465292922,0.1750514517680251,,0.308214528173795,,0.2892057026476579,,0.9981490776037008,0.5899524779361847,,,0.406653088934148,0.4913758963916019,0.3455532926001358,0.4757098343660649,0.0344827586206896,0.1813871289442334,0.0162932790224032,0.0013577732518669,0.0833333333333333
148,0.9218764863469128,0.192225544639043,200000001.0,1.002724795640327,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,1.326086956521739,,
149,0.8809748061658637,0.2764767483342347,200000001.0,1.0008620689655172,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,1.041343669250646,,
150,0.9976685824034748,0.0064397770303643,200000001.0,1.0007686395080708,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,1.0422427035330262,,
151,0.6343095546405662,0.6323851203501094,1.0,1.0,,,0.0716586167389859,,,,0.0,,0.0,,0.998,0.0447213595499957,0.0,,0.0,,0.0,,0.8478600000000001,0.008,0.414729849074554,0.0070232609505573,0.0,0.0,0.0,0.0,0.0087719298245614,0.0723044246541067,1.072,0.002,0.001865671641791
152,0.6500224216483541,0.6153846153846154,0.8468270844238525,0.7859937402190923,0.8127278631977896,0.1313994033052767,0.2199318023038561,,0.014532969806803,,0.3611111111111111,,0.125,,0.9188760578334948,0.0860855480608333,0.0880675097283978,,0.0972222222222222,,0.1527777777777778,,0.7166280864197531,0.2638888888888889,0.2020340488892443,0.2348861044080324,0.1527777777777778,0.362297917338298,0.1111111111111111,0.3164751088516942,0.0212765957446808,0.0428428069145317,0.0416666666666666,0.0138888888888888,0.3333333333333333
153,0.8169164036868143,0.3908270399705286,0.688003805690123,0.9742822966507176,0.9328042216601378,0.1422067176540012,0.0676593823814871,,0.0,,0.5550239234449761,,0.0,,0.977937957940628,0.0657161969532492,0.0,,0.0,,0.0047846889952153,,0.8026144090107827,0.1291866028708134,0.1477833984889429,0.1953359492098173,0.0526315789473684,0.2238330059997827,0.0095693779904306,0.0975877623756003,0.0126582278481012,0.0624272187555343,0.1722488038277512,0.0047846889952153,0.0277777777777777
156,0.9912308989033524,0.0239729722999277,200000001.0,1.0014513788098691,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0739130434782608,,
158,0.9927744539878084,0.0198019801980199,0.7888613750909526,0.9242937853107344,0.9099759024365054,0.0880693627120534,0.3344253925166924,,0.0517524956389785,,0.8166666666666667,,0.4166666666666667,,0.9349490180409094,0.1124535448167626,0.1726756803352962,,0.1833333333333333,,0.25,,0.96,0.6166666666666667,0.4895863443255042,0.0932200042953533,0.4666666666666667,0.5030977485864635,0.25,0.4366668823046865,0.032258064516129,0.045120309106951,0.1333333333333333,0.0833333333333333,0.625
159,0.9997513954892012,0.0006890010270014,0.9362486208557592,0.9927780102771544,0.9910642557594244,0.0121541362226431,0.6754982501773275,,0.588458379721077,,0.9968476357267952,,0.9950963222416812,,0.9971303595345796,0.0184972349879364,0.1750070321695455,,0.3537653239929947,,0.3267950963222417,,0.9990996224401224,0.621015761821366,0.4769138286575869,0.1561863493158742,0.4252189141856392,0.4944627651616108,0.4073555166374781,0.4914281114265695,0.0108695652173913,0.1006024385569537,0.0080560420315236,0.0003502626970227,0.0434782608695652
160,0.8262781007120187,0.3752989992677569,200000001.0,1.0009699321047527,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0145348837209302,,
161,0.9939488767990516,0.0166146272534585,0.977933127481403,0.9058542321752692,0.915832312348818,0.1152706206462286,0.5511640543357814,,0.997737556561086,,0.9977401129943504,,0.9977401129943504,,0.9822592075991992,0.0285679885286311,0.2474489795918132,,0.303954802259887,,0.2824858757062146,,0.9966139998084842,0.6011299435028249,0.4379422608316796,0.2482522883592308,0.4146892655367231,0.4929469049222479,0.4305084745762711,0.4954273615505069,0.0227272727272727,0.0712042555636006,0.0022598870056497,0.0011299435028248,0.5
162,0.958548214961784,0.1076946395190218,0.9585619431485332,0.8583753195768214,0.907380723368623,0.0802684328805794,0.5200202941538956,,0.9967266775777414,,0.9967320261437908,,0.9967320261437908,,0.9723205078328648,0.0294830966741306,0.2223634053366628,,0.2761437908496732,,0.2581699346405228,,0.9930982741680552,0.5081699346405228,0.4062768246830517,0.2486707481174957,0.3333333333333333,0.4717901278254816,0.4101307189542483,0.4922595445016796,0.0135135135135135,0.0495504262431492,0.0049019607843137,0.0016339869281045,0.3333333333333333
163,1.0,0.0,0.6227591045975256,0.9714661984196664,0.7976881134126278,0.2218390265164399,0.0819030601808835,,0.0,,0.0,,0.0,,0.9557763527694456,0.1137561081674869,0.0043661141207299,,0.0147058823529411,,0.0,,0.9362024221453288,0.3823529411764705,0.4221312819078899,0.0993646823753002,0.1911764705882352,0.3961513709326714,0.1764705882352941,0.3840544298562198,0.0999999999999999,0.264596927467752,0.2058823529411764,0.0147058823529411,0.0714285714285714
164,0.3239346572819069,0.8748285702020555,0.978083027795989,0.8530139516746633,0.9259935387395192,0.1126743777889658,0.1187962783984025,,0.0744345834526195,,0.1863727454909819,,0.1713426853707415,,0.9790519439509175,0.0237433745152005,0.055691776462646,,0.0591182364729458,,0.0591182364729458,,0.6568306954590544,0.0911823647294589,0.0782677978919446,0.1757085625529546,0.0521042084168336,0.2223485953539898,0.0681362725450901,0.2521059413896979,0.0011723329425556,0.0012273681181902,0.0050100200400801,0.001002004008016,0.2
165,0.9144076242748472,0.2083515647293826,0.9969083922467256,0.9033875587719568,0.9305314345367698,0.049021597374212,0.5397742771711549,,0.7142857142857143,,0.7682027649769585,,0.7682027649769585,,0.992691019038016,0.0133054250275065,0.2478336221836625,,0.3294930875576036,,0.3294930875576036,,0.9950423134914737,0.4043778801843318,0.3182911334977645,0.2746166603974612,0.2732718894009217,0.4456906252998613,0.3168202764976958,0.4652903099731286,0.0013550135501355,0.0111481934524837,0.0013824884792626,0.0002304147465437,0.1666666666666666
166,0.5097423681437129,0.7485901440098688,0.9548193719017718,0.963698342801867,,,0.0945505184919795,,,,0.1389076196898179,,0.0579905596763317,,0.9898066062453716,0.0238911792278917,0.0106762432723359,,0.0107889413351315,,0.0033715441672286,,0.8579309040330761,0.0182063385030343,0.0484666235158767,0.0600008863857297,0.0040458530006743,0.0634996301114326,0.0087660148347943,0.093247171311464,0.006060606060606,0.0444747187254748,0.0074173971679028,0.0006743088334457,0.0909090909090909
173,0.9276962124003648,0.1794155226632283,0.9818921123342098,0.8024738893969293,0.9428071587466684,0.0623232935199696,0.5582742308363661,,0.6105472173588438,,0.970886075949367,,0.9493670886075948,,0.9771619771343018,0.0272981826475515,0.1818283201120453,,0.2759493670886076,,0.2721518987341772,,0.994643486620734,0.5012658227848101,0.4321833837193525,0.1651116395853981,0.3367088607594937,0.4728837763704107,0.3873417721518987,0.487451427785984,0.0070921985815602,0.0436447701958691,0.0050632911392405,0.0012658227848101,0.25
174,0.9426831892554924,0.14540059347181,0.6666507942013684,0.9020408163265308,0.4316185769723544,0.321005731913368,0.0368842519359992,,0.0,,0.08,,0.0,,0.9349176839617462,0.1268306445100455,0.0,,0.0,,0.0,,0.5788,0.04,0.1785357106074469,0.1299057975003815,0.02,0.1414213562373095,0.0,0.0,0.032258064516129,0.0452187039044209,0.1,0.02,0.2
175,0.840097937117737,0.3516735348820247,0.966039455939102,0.9239815504441437,0.7979169984897437,0.2672541465690936,0.0040956459590961,,0.0,,0.0,,0.0,,0.992466974226657,0.0160284749351482,0.0,,0.0,,0.0,,0.870440693505751,0.0050172467858262,0.057145511079574,0.0375820384599584,0.0,0.0,0.0009407337723424,0.0306617612114934,0.002770083102493,0.0420695948592758,0.0040765130134838,0.0003135779241141,0.0769230769230769
176,0.995176078288541,0.0132711868298395,0.8907284345065681,0.9659522706209454,0.8712971204285348,0.1888381175997256,0.1423456023115998,,0.498081712324157,,0.9591346153846154,,0.9158653846153846,,0.9777574339869428,0.0437460248101483,0.0960239894302428,,0.1225961538461538,,0.1394230769230768,,0.9733958949704142,0.2764423076923077,0.2974045026560478,0.2319283768954477,0.1802884615384615,0.384890425291408,0.1706730769230769,0.3766760505801108,0.0045045045045045,0.0087683685538267,0.016826923076923,0.0048076923076923,0.2857142857142857
177,0.9039544917915596,0.2303473989304522,200000001.0,1.0019646365422397,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0098039215686274,,
178,0.9774178175281716,0.0604026845637584,1.0,1.0,0.9672135631881402,0.0649705072876623,0.2223029819273103,,0.0,,0.6470588235294118,,0.0,,0.9803921568627452,0.1400280084028009,0.0,,0.0,,0.0,,0.9104190695886196,0.4117647058823529,0.4985461906217953,0.0028903364153075,0.2745098039215686,0.4507075048209878,0.0,0.0,0.04,0.1019607843137254,1.0588235294117647,0.0588235294117647,0.0555555555555555
179,0.7522121733341474,0.4886693782684486,0.9157543763320736,0.4086274509803921,0.4804609690546289,0.1621687607779354,0.0963695143672372,,0.0,,0.0,,0.0,,0.8853815732449415,0.0812395751660434,0.0,,0.0,,0.0,,0.4159938485198,0.0784313725490196,0.1065882008636139,0.1519611103805909,0.0196078431372549,0.1400280084028009,0.0,0.0,0.25,0.4218725154900474,0.0392156862745098,0.0196078431372549,0.5
180,0.7758402255830368,0.4547494884150769,200000001.0,1.0016366612111294,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0261437908496732,,
181,0.6997722217733069,0.5574288724973657,0.8738562193856066,0.8964883250597536,0.8596758623258632,0.1341014819923819,0.1590290819091925,,0.0004101442251229,,0.0675675675675675,,0.0,,0.9504101532302222,0.065778714296304,0.0101224010160163,,0.0472972972972972,,0.0067567567567567,,0.9201515704894084,0.1756756756756756,0.269156714256664,0.1563920596324215,0.081081081081081,0.2738864532968061,0.1283783783783783,0.3356465059318974,0.0222222222222222,0.0585439879812597,0.0405405405405405,0.0067567567567567,0.1666666666666666
182,0.924948840204476,0.1854899655722562,0.9407956077655526,0.8716537809663114,0.9428114094466564,0.1069349541340825,0.1545054853314738,,0.0835645430832477,,0.782312925170068,,0.0,,0.9668799017139882,0.0480862199301248,0.0378429374444395,,0.0578231292517006,,0.0578231292517006,,0.9419570549308158,0.1156462585034013,0.2392383600998247,0.1392905503090076,0.0408163265306122,0.198201849070223,0.2142857142857142,0.4110255217406631,0.006060606060606,0.0073131926366783,0.0306122448979591,0.0068027210884353,0.2222222222222222
183,0.876716288999464,0.2847058823529411,1.0,1.0,0.9052631578947368,0.0864825090797631,0.1934652120939824,,0.125,,0.6666666666666666,,0.0,,0.9814814814814816,0.1360827634879543,0.0357227419048882,,0.1666666666666666,,0.0925925925925925,,0.958161865569273,0.4444444444444444,0.4698014856057904,0.0496250812116717,0.2592592592592592,0.4423430404998887,0.1481481481481481,0.3585825031987472,0.0384615384615384,0.0868474020692326,0.0925925925925925,0.074074074074074,0.8
184,0.9824740868386408,0.0472516875602699,200000001.0,1.0018552875695732,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,1.6648148148148147,,
187,0.8885149702223436,0.2616662341032961,200000001.0,1.0027397260273974,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.3551912568306011,,
188,0.9331343166407832,0.1672466938450829,0.854683153101263,0.9712183561495004,0.9416866191212752,0.0701360746952297,0.3435590782814176,,0.2515956493264203,,0.9934895833333334,,0.9778645833333334,,0.9824156535879024,0.0315304390222789,0.1473680825012489,,0.2265625,,0.16796875,,0.989412095811632,0.4375,0.4540678904712488,0.0959937367834512,0.2942708333333333,0.4560112645093419,0.26171875,0.4398567552327225,0.0050761421319796,0.0381319833314038,0.0104166666666666,0.0026041666666666,0.25
189,0.9681647320759548,0.0839378238341967,0.8204502219015175,0.919158361018826,0.9026897546317572,0.0054234605185106,0.5724622617358602,,0.523809523809524,,0.7674418604651163,,0.627906976744186,,0.9105204656035868,0.1249492045117161,0.1479431628497468,,0.3255813953488372,,0.4186046511627906,,0.94104921579232,0.6046511627906976,0.5102840485390844,0.2027292787498262,0.5348837209302325,0.5046845884077512,0.2093023255813953,0.4116250914932711,0.0454545454545454,0.043345905018769,0.0465116279069767,0.0465116279069767,1.0
190,0.9987472979361685,0.0034662045060658,0.6458333347395833,0.9867021276595744,0.9283282148126336,0.0594848656109267,0.3887482923679347,,0.5512494182405295,,0.8333333333333334,,0.7083333333333334,,0.9565684419906656,0.1391048578091077,0.1569127470244219,,0.2291666666666666,,0.1875,,0.9405381944444444,0.5416666666666666,0.4492831435307987,0.1428243560259962,0.375,0.4892460547900816,0.25,0.4375949744936837,0.0285714285714285,0.0253074004816968,0.0833333333333333,0.0208333333333333,0.25
191,0.9969954265557696,0.0082901554404144,0.9085656289224237,0.9410794446184362,0.7382392022350754,0.2554131229962265,0.0449839719722431,,0.0,,0.0,,0.0,,0.9801112781275464,0.0532860635011876,0.002594729952692,,0.0064516129032258,,0.0032258064516128,,0.8363579604578564,0.0516129032258064,0.0761525956554846,0.1205908922744787,0.0193548387096774,0.1379914983514847,0.0387096774193548,0.1932140342025925,0.0057471264367816,0.0096047402899277,0.0516129032258064,0.0032258064516129,0.0625
192,0.9987091547244374,0.0035715261896733,0.9577674412377554,0.9543628394220968,0.992470949139308,0.002824122074099,0.9107662151751976,,0.6238706171004701,,0.9894259818731118,,0.9682779456193352,,0.9804312346147696,0.033605704816542,0.1681954132877815,,0.4229607250755287,,0.4003021148036254,,0.9969742882960178,0.6903323262839879,0.4963832025253079,0.1307484679720838,0.4833836858006042,0.5001016848853076,0.4652567975830816,0.499168607340574,0.0025316455696202,0.0054222185118524,0.0045317220543806,0.0030211480362537,0.6666666666666666
193,0.999973663916546,7.301601788900491e-05,0.95826735681006,0.957461687180917,0.9952295871661908,0.0025107935601152,0.946313964887744,,0.5922225004226405,,0.9909365558912386,,0.9788519637462236,,0.980000536989265,0.0333507971739876,0.1737526451448544,,0.4410876132930513,,0.4380664652567976,,0.9968487874334846,0.7175226586102719,0.4980193461184354,0.1296824798375986,0.4833836858006042,0.5001016848853076,0.4229607250755287,0.4944028580517111,0.0029239766081871,0.0078923557087708,0.0045317220543806,0.0045317220543806,1.0
194,0.9998946537430288,0.0002920320870255,0.9535818466379832,0.9608759044019178,0.9960408098629632,0.0012328476062241,0.9550817104469248,,0.5676879975302509,,0.986404833836858,,0.9697885196374624,,0.980431380339683,0.0336057898008199,0.1725244522026469,,0.4516616314199395,,0.4410876132930513,,0.9968350964302992,0.6978851963746223,0.4945655092382047,0.1340581068828579,0.4848942598187311,0.5001496638309757,0.4441087613293051,0.4972420520729811,0.0025062656641604,0.0067587353023353,0.0045317220543806,0.0045317220543806,1.0
195,0.9980963921435798,0.0052617205279927,0.9622005629902948,0.9534487250389642,0.9928817581220988,0.003256070680288,0.914665310219,,0.6354764257186898,,0.986404833836858,,0.9682779456193352,,0.980351458176628,0.0335590531150164,0.1748613649343867,,0.4290030211480362,,0.3867069486404834,,0.9969354971203256,0.7054380664652568,0.4915274935028857,0.1368713713735909,0.4743202416918429,0.499717687483851,0.4637462235649547,0.4990610084091021,0.0024813895781637,0.0099176789314468,0.0045317220543806,0.0030211480362537,0.6666666666666666
196,0.9998292601233936,0.0004732607666824,200000001.0,1.007751937984496,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1,,
197,0.9839667997071854,0.0433290581995908,0.8882732859645083,0.9055614783226724,0.7834663498892807,0.2008413577099338,0.0656889680839393,,0.0,,0.4880952380952381,,0.2232142857142857,,0.9685920695918598,0.0446729435264863,0.0305157461186152,,0.0297619047619047,,0.044642857142857,,0.9004659155328798,0.0803571428571428,0.2994850665872465,0.1167405303848757,0.0535714285714285,0.2255058280063261,0.0386904761904761,0.1931438548987404,0.0333333333333333,0.1219459381467022,0.0208333333333333,0.0148809523809523,0.7142857142857143
199,0.9882836109919164,0.0318802862719583,0.6351515153925253,0.9454545454545454,0.8864959277267794,0.1770535450128305,0.0855199832682631,,0.0,,0.2,,0.1636363636363636,,0.9599087363459624,0.129928611582885,0.058304331509379,,0.0909090909090909,,0.0545454545454545,,0.7404958677685951,0.2545454545454545,0.1781880527937009,0.2855585827807269,0.1272727272727272,0.3363499860730087,0.0909090909090909,0.2901294265928297,0.025,0.0146658768016327,0.2363636363636363,0.0181818181818181,0.0769230769230769
200,0.8697020847264081,0.2980520296594193,200000001.0,1.0013605442176872,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.123641304347826,,
201,0.970205317974984,0.0788056025858087,0.7969405497723911,0.9326775780053213,0.836516311790431,0.2422613401126135,0.0537739185720823,,0.0,,0.240506329113924,,0.0,,0.9688399448090044,0.0734322362678667,0.0053818118102338,,0.0126582278481012,,0.0,,0.8835923730171447,0.1075949367088607,0.1729642068136283,0.1558790709941197,0.0379746835443038,0.1917427931319769,0.0126582278481012,0.1121499094650451,0.0175438596491228,0.0795828556754751,0.0949367088607595,0.0126582278481012,0.1333333333333333
202,0.9635359835770286,0.0954603309291471,0.9142543431015796,0.8376300316598824,0.9188018215876216,0.0565386297671984,0.2352551259814176,,1.1451083604611254e-09,,0.7910447761194029,,0.0,,0.929810165005346,0.1007484816976621,0.0579187138143124,,0.1343283582089552,,0.1194029850746268,,0.9458676765426598,0.5373134328358209,0.4523043219468561,0.0937233881570395,0.2686567164179104,0.446606380562069,0.1641791044776119,0.3732338175823094,0.3333333333333333,0.5514987645990456,0.2388059701492537,0.0149253731343283,0.0625
203,0.9390302488858157,0.1538310605317374,1.0,1.0,0.9918546898601488,0.0161170626138742,0.1514447943724069,,0.0,,0.788659793814433,,0.0,,0.9948453608247424,0.0717958158617738,0.0,,0.0,,0.0051546391752577,,0.9823307471569772,0.4690721649484536,0.4756039372920027,0.0523976140776558,0.3092783505154639,0.463391971241126,0.0103092783505154,0.1012712318504756,0.04,0.1742268041237113,1.618556701030928,0.0051546391752577,0.0031847133757961
205,0.999766270781044,0.0006477901160023,0.98200000009,0.999981981981982,0.954524628271128,0.0706030627644211,0.2139760982895392,,0.8998430251701464,,0.958,,0.908,,0.999,0.0316227766016837,0.1110301692792616,,0.155,,0.135,,0.995153,0.424,0.4669040165453861,0.0592813292148397,0.268,0.4431392245924213,0.19,0.3924972026066607,0.0016556291390728,0.0049428526654671,0.01,0.01,1.0
206,0.9999740313334506,7.199740809327171e-05,1.0,1.0,0.9811279427752282,0.0483664277272174,0.2194903402504812,,0.8864196022579899,,0.974,,0.864,,0.999,0.0316227766016837,0.1155137505517357,,0.161,,0.134,,0.996883,0.496,0.4899196655017084,0.0266071636780162,0.341,0.4742825570732534,0.092,0.2891705718423291,0.002262443438914,0.0247437459315187,0.025,0.024,0.96
207,0.9999740313334506,7.199740809327171e-05,0.6638609132091045,0.9956716716716716,0.9051780665386266,0.0711095416135479,0.2085170662403835,,0.9393154344192868,,0.971,,0.925,,0.992643518138114,0.0307705866635552,0.1079271392150817,,0.151,,0.139,,0.984018,0.236,0.3823349285969153,0.10959470133588,0.143,0.3502480173729377,0.148,0.3552776691859794,0.0024271844660194,0.0106424773854679,0.005,0.005,1.0
208,0.99971144175281,0.0007996801279489,1.0,1.0,0.9891541255512416,0.0374709794750585,0.2093738325248686,,0.7920177240154028,,0.982,,0.767,,0.999,0.0316227766016837,0.1211496701287612,,0.147,,0.132,,0.997229,0.528,0.4948420870864137,0.0158065817854119,0.363,0.481105458774334,0.01,0.0995485304256668,0.0021786492374727,0.0250183055585029,0.05,0.047,0.94
209,0.9927744539878084,0.0198019801980199,1.0,1.0,0.950306888554928,0.0597352815594682,0.1637433198089335,,0.5440944049470577,,0.87,,0.4,,0.99,0.1,0.0864416623831869,,0.14,,0.0899999999999999,,0.9702,0.48,0.4732064731007493,0.0597812167832319,0.29,0.4560480215720686,0.16,0.3684529491774706,0.0175438596491228,0.0429817528457627,0.1,0.1,1.0
210,1.0,0.0,1.0,1.0,0.9747244594651572,0.0539862513007313,0.1374193056009764,,0.2931884011292992,,0.84,,0.0,,0.99,0.1,0.067635852701427,,0.06,,0.13,,0.9752,0.59,0.4893532059654803,0.025567361709676,0.35,0.4793724854411022,0.05,0.2190429135575903,0.02,0.0707106781186547,0.25,0.22,0.88
211,0.9953784388202258,0.012718600953895,0.7000000013666667,0.996161616161616,0.9026108324862528,0.0698845100676797,0.2118747047475745,,0.5130510364164906,,0.82,,0.48,,0.9827069531189532,0.0989895950535131,0.0921552492090186,,0.14,,0.17,,0.9395,0.28,0.3924792726064844,0.0905230422795194,0.14,0.348735088019777,0.13,0.3379976689896311,0.0153846153846153,0.026462055562926,0.05,0.05,1.0
212,0.99971144175281,0.0007996801279489,1.0,1.0,0.9829504991639436,0.0371446926949357,0.0953230321288733,,0.1331903499626623,,0.86,,0.0,,0.99,0.1,0.0,,0.0,,0.1099999999999999,,0.9761,0.54,0.4948443328647886,0.015060514911517,0.37,0.4852365870939097,0.0,0.0,0.024390243902439,0.0921425195142775,0.5,0.39,0.78
213,1.0,0.0,0.99200000004,0.9999678714859438,0.950737775681412,0.0803361221510686,0.2184742946247755,,0.8465693216849675,,0.96,,0.824,,0.996,0.0632455532033675,0.1148346507359817,,0.176,,0.16,,0.985312,0.416,0.4671412419560767,0.0575477528104327,0.296,0.457406693801191,0.144,0.3517940251689592,0.0074074074074074,0.0207358282107687,0.04,0.04,1.0
214,0.9999538332662392,0.0001279918085242,1.0,1.0,0.9765700697208296,0.0422579080088284,0.1993045896337802,,0.5998038394245727,,0.912,,0.468,,0.996,0.0632455532033675,0.1195254313092506,,0.136,,0.0719999999999999,,0.989248,0.548,0.4939675919666373,0.0272694027660483,0.38,0.4863601389289174,0.052,0.2224724160511016,0.0096153846153846,0.0541397522225991,0.1,0.092,0.92
215,1.0,0.0,0.5973333348513333,0.996722891566265,0.9175750078185818,0.0511875472625892,0.2534117100216933,,0.8768859333486674,,0.952,,0.864,,0.9908988405085548,0.0627128415709484,0.1272883727078546,,0.168,,0.148,,0.97512,0.34,0.4099707993619346,0.1029950097449765,0.176,0.3815841004324096,0.176,0.3815841004324096,0.0059523809523809,0.0101248550067592,0.02,0.02,1.0
216,0.9970433402104212,0.0081585824462999,1.0,1.0,0.9873385578304332,0.0355406013477673,0.1575933408048625,,0.4467050969919421,,0.96,,0.0,,0.996,0.0632455532033675,0.0967277206735779,,0.0799999999999999,,0.0839999999999999,,0.990224,0.552,0.4964680088671098,0.0171082537342728,0.412,0.4931824364904438,0.004,0.0632455532033675,0.0092592592592592,0.0534944088912453,0.2,0.176,0.88
217,0.9990649315776106,0.0025886451159297,0.99200000004,0.9999839679358716,0.9502164618776096,0.0743473888428119,0.2031136851368819,,0.8683651851758214,,0.96,,0.86,,0.998,0.0447213595499957,0.1053433770751524,,0.148,,0.0919999999999999,,0.99072,0.374,0.4652064597393097,0.0582631846040197,0.25,0.433446365197594,0.138,0.3452454037022869,0.0036363636363636,0.0148348126230403,0.02,0.02,1.0
218,0.99971144175281,0.0007996801279489,1.0,1.0,0.9819734582153884,0.0452776625473154,0.2243326632446797,,0.7852270958146333,,0.96,,0.718,,0.998,0.0447213595499957,0.1251967338592512,,0.158,,0.176,,0.994432,0.57,0.4928068725508198,0.0281102959909975,0.39,0.4882384187126347,0.07,0.2554025468194154,0.0041152263374485,0.032074601423195,0.05,0.048,0.96
219,0.9999884584088952,3.19994880082497e-05,0.5691761916268627,0.9961603206412826,0.9070124867982368,0.0981020781026804,0.2160036266449538,,0.8547434850732982,,0.94,,0.858,,0.990546479963503,0.0437545412349038,0.1223847676504104,,0.164,,0.156,,0.977972,0.328,0.4001973727532697,0.1098433660860499,0.188,0.3911034694907415,0.148,0.3554556194446637,0.0039840637450199,0.0107628873923274,0.01,0.01,1.0
220,0.9995844639313984,0.001151336829986,1.0,1.0,0.9874214137082946,0.0380035590132658,0.1631566581293629,,0.6184590611674492,,0.946,,0.348,,0.998,0.0447213595499957,0.1017001536226416,,0.128,,0.0959999999999999,,0.994768,0.542,0.4955100010501171,0.0146159489271519,0.392,0.4886856118758859,0.004,0.0631821491240672,0.0065359477124183,0.0549708087777636,0.1,0.092,0.92
221,0.9881489563064276,0.0322397833889553,0.9093333337811113,0.999905905905906,0.9754186645652922,0.0331133794965379,0.5107666017792011,,0.8485002960657716,,0.995,,0.96,,0.999,0.0316227766016838,0.1618276720123008,,0.303,,0.274,,0.995918,0.461,0.4656264032046692,0.0628628440097853,0.289,0.4535247343692345,0.245,0.4303024054780082,0.0016920473773265,0.0052780248974489,0.01,0.009,0.9
222,0.9938858724897722,0.0167859239397737,1.0,1.0,0.9912103338656132,0.0203442581168702,0.5208559741387608,,0.7441163055881046,,0.951,,0.841,,0.999,0.0316227766016837,0.1641745434390964,,0.3209999999999999,,0.277,,0.997379,0.582,0.4947488376603834,0.0269908191471,0.403,0.4907461989988633,0.122,0.3274495735578582,0.0023201856148491,0.0223217390329212,0.025,0.023,0.92
